ts,ticker,tf,price,tech_signal,tech_score,final_signal,filter_status,event_type,event_weight,ai_summary,ai_skip_reason,macd_div,htf_trend,imoex_regime,candle_progress_pct,daily_atr_progress_pct
2026-07-10T05:01:01+00:00,GAZP,15m,93.22,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,8.3,24.0
2026-07-10T05:01:01+00:00,GMKN,15m,109.24,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,25.8
2026-07-10T05:01:03+00:00,SBER,15m,294.97,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,66.7,22.3
2026-07-10T05:30:18+00:00,GAZP,15m,93.16,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,24.0
2026-07-10T05:30:19+00:00,SBER,15m,294.46,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,neutral,100.0,22.4
2026-07-10T05:30:19+00:00,GMKN,15m,109.32,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,91.3,25.8
2026-07-10T05:30:19+00:00,ROSN,15m,311.25,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,neutral,neutral,100.0,46.5
2026-07-10T05:30:19+00:00,LKOH,15m,4378.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,100.0,31.1
2026-07-10T06:00:28+00:00,GMKN,15m,109.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,100.0,25.8
2026-07-10T06:00:28+00:00,LKOH,15m,4352.0,🟥 SHORT/ВЫХОД,73,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,18.5,33.3
2026-07-10T06:00:40+00:00,GAZP,15m,92.91,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,93.2,24.0
2026-07-10T06:00:40+00:00,ROSN,15m,309.35,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,neutral,neutral,100.0,56.5
2026-07-10T06:00:40+00:00,SBER,15m,293.32,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,neutral,85.2,38.9
2026-07-10T06:15:27+00:00,GMKN,15m,108.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,5.9,25.8
2026-07-10T06:15:27+00:00,ROSN,15m,307.6,🟥 SHORT/ВЫХОД,97,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,neutral,neutral,100.0,60.7
2026-07-10T06:15:27+00:00,GAZP,15m,92.68,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,100.0,38.9
2026-07-10T06:15:27+00:00,LKOH,15m,4353.0,🟥 SHORT/ВЫХОД,67,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,95.8,39.3
2026-07-10T06:15:27+00:00,SBER,15m,293.85,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,neutral,0.0,38.9
2026-07-10T06:15:43+00:00,NVTK,15m,913.0,🟥 SHORT/ВЫХОД,75,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,100.0,32.5
2026-07-10T06:15:43+00:00,TATN,15m,458.0,🟥 SHORT/ВЫХОД,61,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,100.0,24.9
2026-07-10T06:15:43+00:00,CHMF,15m,534.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,neutral,16.7,28.2
2026-07-10T06:15:44+00:00,NLMK,15m,57.82,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,14.3,25.1
2026-07-10T06:15:44+00:00,MOEX,15m,147.13,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,82.7,26.1
2026-07-10T06:15:59+00:00,VTBR,15m,64.69,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,18.7
2026-07-10T06:15:59+00:00,MGNT,15m,1770.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,23.6
2026-07-10T06:15:59+00:00,AFLT,15m,37.57,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,12.7
2026-07-10T06:16:00+00:00,SNGS,15m,15.27,🟥 SHORT/ВЫХОД,73,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,93.3,23.4
2026-07-10T06:16:00+00:00,TATNP,15m,437.3,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,8.0,53.6
2026-07-10T06:16:15+00:00,BANE,15m,1039.0,🟥 SHORT/ВЫХОД,86,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,13.3,43.7
2026-07-10T06:16:15+00:00,SNGSP,15m,36.085,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,24.0
2026-07-10T06:16:15+00:00,TRNFP,15m,1230.4,🟩 LONG,99,🟩 LONG CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bull,neutral,17.9,111.9
2026-07-10T06:16:16+00:00,BANEP,15m,860.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,0.0,16.8
2026-07-10T06:16:16+00:00,SBERP,15m,295.04,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,27.8
2026-07-10T06:16:31+00:00,SVCB,15m,10.205,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,56.2
2026-07-10T06:16:31+00:00,CBOM,15m,7.378,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,31.2,47.9
2026-07-10T06:16:31+00:00,BSPB,15m,239.58,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,0.0,27.5
2026-07-10T06:16:32+00:00,RUAL,15m,23.565,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,0.0,28.5
2026-07-10T06:16:32+00:00,MAGN,15m,15.895,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,32.2
2026-07-10T06:16:47+00:00,ALRS,15m,18.72,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,51.2
2026-07-10T06:16:47+00:00,PLZL,15m,1342.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,17.7
2026-07-10T06:16:47+00:00,ENPG,15m,285.5,🟩 LONG,70,🟡 LONG WEAK,WEAK,нет событий,0,,no_facts,,bear,neutral,0.0,25.2
2026-07-10T06:16:48+00:00,RASP,15m,104.45,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,23.5
2026-07-10T06:16:48+00:00,MTLR,15m,34.39,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,100.0,49.8
2026-07-10T06:17:03+00:00,MTLRP,15m,32.25,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,21.3
2026-07-10T06:17:03+00:00,VKCO,15m,168.65,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,neutral,100.0,54.8
2026-07-10T06:17:03+00:00,POSI,15m,838.0,🟩 LONG,90,🟩 LONG CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,9.1,39.0
2026-07-10T06:17:04+00:00,ASTR,15m,163.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,0.0,37.8
2026-07-10T06:17:04+00:00,HEAD,15m,2628.0,🟩 LONG,95,🟩 LONG CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bull,neutral,0.0,21.2
2026-07-10T06:17:19+00:00,MTSS,15m,180.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,35.3
2026-07-10T06:17:19+00:00,CIAN,15m,500.4,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,0.0,43.1
2026-07-10T06:17:19+00:00,RTKM,15m,41.22,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,0.0,20.8
2026-07-10T06:17:20+00:00,RTKMP,15m,42.45,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,31.6
2026-07-10T06:17:20+00:00,OZON,15m,3230.5,🟩 LONG,90,🟩 LONG CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,0.0,34.1
2026-07-10T06:17:35+00:00,LENT,15m,1689.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,33.3,64.1
2026-07-10T06:17:35+00:00,MDMG,15m,1207.1,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,39.0
2026-07-10T06:17:35+00:00,FEES,15m,0.04348,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,21.2
2026-07-10T06:17:36+00:00,IRAO,15m,2.354,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,40.0,19.5
2026-07-10T06:17:36+00:00,HYDR,15m,0.2874,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,30.4
2026-07-10T06:17:51+00:00,MSNG,15m,1.794,🟩 LONG,77,🟩 LONG CONFIRMED,CONFIRMED,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,neutral,neutral,0.0,45.3
2026-07-10T06:17:52+00:00,PIKK,15m,564.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,75.0,45.4
2026-07-10T06:17:52+00:00,OGKB,15m,0.1859,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,18.9
2026-07-10T06:17:52+00:00,FLOT,15m,70.52,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,0.0,42.5
2026-07-10T06:17:52+00:00,TGKA,15m,0.004136,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,100.0,35.9
2026-07-10T06:18:07+00:00,SMLT,15m,290.4,🟩 LONG,64,🟡 LONG WEAK,WEAK,нет событий,0,,no_facts,,bear,neutral,100.0,43.2
2026-07-10T06:18:08+00:00,PHOR,15m,4783.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,neutral,0.0,22.8
2026-07-10T06:18:08+00:00,LSRG,15m,602.0,🟩 LONG,100,🟩 LONG CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bull,neutral,100.0,78.9
2026-07-10T06:18:08+00:00,KAZT,15m,269.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,0.0,18.1
2026-07-10T06:18:08+00:00,ETLN,15m,21.62,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,28.6
2026-07-10T06:18:23+00:00,NKNC,15m,42.75,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,11.1,29.7
2026-07-10T06:18:24+00:00,SFIN,15m,451.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,20.0,69.4
2026-07-10T06:18:24+00:00,GCHE,15m,2996.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,neutral,0.0,47.1
2026-07-10T06:18:24+00:00,UWGN,15m,15.48,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,25.8
2026-07-10T06:18:24+00:00,SGZH,15m,0.5405,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,61.1
2026-07-10T06:18:39+00:00,MFGS,15m,281.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,0.0,14.4
2026-07-10T06:31:02+00:00,LKOH,15m,4386.0,🟩 LONG,86,⚠️ 🟩 LONG CONFIRMED (IMOEX медвежий),CONFIRMED,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,neutral,bear,26.2,40.6
2026-07-10T06:31:02+00:00,ROSN,15m,308.6,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,neutral,bear,100.0,61.0
2026-07-10T06:31:02+00:00,GAZP,15m,93.16,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,38.9
2026-07-10T06:31:03+00:00,SBER,15m,294.02,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,bear,24.2,38.9
2026-07-10T06:31:03+00:00,GMKN,15m,109.3,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,bear,0.0,25.8
2026-07-10T07:00:23+00:00,LKOH,15m,4407.0,🟩 LONG,80,🟩 LONG CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,52.4,57.2
2026-07-10T07:00:23+00:00,GAZP,15m,93.57,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,42.4,48.1
2026-07-10T07:00:23+00:00,GMKN,15m,110.34,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,63.6,34.7
2026-07-10T07:00:23+00:00,ROSN,15m,311.7,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,neutral,neutral,64.5,61.5
2026-07-10T07:00:23+00:00,SBER,15m,295.41,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,neutral,53.1,42.9
2026-07-10T07:30:44+00:00,GMKN,15m,110.3,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,44.8
2026-07-10T07:30:44+00:00,LKOH,15m,4385.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,80.0,57.4
2026-07-10T07:30:44+00:00,GAZP,15m,93.09,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,68.2,49.7
2026-07-10T07:30:44+00:00,SBER,15m,294.46,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,bear,100.0,43.6
2026-07-10T07:30:45+00:00,ROSN,15m,309.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,48.6,61.5
2026-07-10T08:00:51+00:00,LKOH,15m,4408.5,🟩 LONG,74,🟩 LONG CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,75.5,57.4
2026-07-10T08:01:04+00:00,GAZP,15m,93.36,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,50.0,49.7
2026-07-10T08:01:04+00:00,SBER,15m,294.18,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,75.3,46.6
2026-07-10T08:01:04+00:00,ROSN,15m,311.95,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,85.2,61.5
2026-07-10T08:01:04+00:00,GMKN,15m,111.2,🟩 LONG,89,🟩 LONG CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,88.0,58.1
2026-07-10T08:30:25+00:00,GAZP,15m,93.06,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,55.9,49.7
2026-07-10T08:30:25+00:00,LKOH,15m,4398.5,🟩 LONG,79,🟩 LONG CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,2.9,57.5
2026-07-10T08:30:25+00:00,SBER,15m,293.4,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,69.1,46.6
2026-07-10T08:30:25+00:00,GMKN,15m,110.06,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,56.5,58.2
2026-07-10T08:30:25+00:00,ROSN,15m,311.35,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,23.1,61.5
2026-07-10T09:00:46+00:00,SBER,15m,293.71,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,46.6
2026-07-10T09:00:46+00:00,GAZP,15m,93.46,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,49.7
2026-07-10T09:00:46+00:00,LKOH,15m,4436.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,96.0,69.9
2026-07-10T09:00:46+00:00,GMKN,15m,110.64,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,92.7,58.2
2026-07-10T09:00:47+00:00,ROSN,15m,313.95,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,98.0,61.5
2026-07-10T09:31:07+00:00,GAZP,15m,92.64,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,bear,41.2,49.8
2026-07-10T09:31:08+00:00,SBER,15m,292.0,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,bear,13.0,69.8
2026-07-10T09:31:08+00:00,GMKN,15m,109.18,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,bear,50.0,59.5
2026-07-10T09:31:08+00:00,ROSN,15m,309.2,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,bear,25.6,61.9
2026-07-10T09:31:08+00:00,LKOH,15m,4392.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,68.0,70.0
2026-07-10T10:00:20+00:00,GAZP,15m,92.82,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,44.7,46.9
2026-07-10T10:00:20+00:00,LKOH,15m,4392.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,23.3,58.8
2026-07-10T10:00:20+00:00,GMKN,15m,109.72,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,52.9,50.2
2026-07-10T10:00:21+00:00,ROSN,15m,309.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,27.9,52.1
2026-07-10T10:00:21+00:00,SBER,15m,292.05,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,21.5,62.8
2026-07-10T10:30:36+00:00,GMKN,15m,109.54,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,60.0,50.2
2026-07-10T10:30:48+00:00,SBER,15m,291.94,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,43.7,62.8
2026-07-10T10:30:48+00:00,GAZP,15m,92.84,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,54.5,46.9
2026-07-10T10:30:48+00:00,LKOH,15m,4379.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,68.2,58.8
2026-07-10T10:30:48+00:00,ROSN,15m,309.7,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,84.6,52.1
2026-07-10T11:01:10+00:00,LKOH,15m,4374.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,6.9,58.8
2026-07-10T11:01:10+00:00,ROSN,15m,309.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,2.0,52.1
2026-07-10T11:01:10+00:00,GMKN,15m,109.26,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,4.3,50.2
2026-07-10T11:01:10+00:00,GAZP,15m,92.65,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,9.7,46.9
2026-07-10T11:01:10+00:00,SBER,15m,292.11,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,27.3,62.8
2026-07-10T11:30:32+00:00,LKOH,15m,4387.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,0.0,58.8
2026-07-10T11:30:32+00:00,ROSN,15m,310.95,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,0.0,52.1
2026-07-10T11:30:32+00:00,GAZP,15m,92.88,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,0.0,46.9
2026-07-10T11:30:32+00:00,SBER,15m,291.85,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,1.4,62.8
2026-07-10T11:30:32+00:00,GMKN,15m,109.64,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,1.8,50.2
2026-07-10T12:00:43+00:00,LKOH,15m,4414.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,100.0,58.8
2026-07-10T12:00:43+00:00,SBER,15m,293.64,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,94.9,62.8
2026-07-10T12:00:52+00:00,GAZP,15m,93.77,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,65.0
2026-07-10T12:00:52+00:00,ROSN,15m,313.05,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,83.3,52.1
